gene,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,level 9,level 10,level 11,level 12,level 13,level 14,level 15,level 16,level 17,level 18,level 19,level 20,level 21,level 22,level 23,level 24,level 25,level 26,level 27,level 28,level 29,level 30,level 31,level 32,level 33,level 34,level 35,level 36,level 37,level 38,level 39,level 40,level 41,level 42,level 43,level 44,level 45,level 46,level 47,level 48,level 49,level 50,level 51,level 52
YGR176W,-1.587,-1.7069999999999999,-0.7809999999999999,0.376,-1.012,-0.69,-0.5670000000000001,-0.183,0.703,-0.505,-1.217,-1.079,-1.1440000000000001,-0.784,-0.87,-0.43,-0.33,-0.937,-0.698,-0.594,-0.705,-0.485,-0.273,0.08,-1.541,-0.8059999999999999,-0.40299999999999997,-0.465,-0.182,-0.08800000000000001,0.47600000000000003,0.10099999999999999,-0.022000000000000002,-0.45899999999999996,-0.03,0.109,-0.47,-0.48200000000000004,-0.447,0.136,0.384,-0.534,-0.647,-0.688,-0.603,-0.21,-0.7390000000000001,0.131,-0.36,-0.08,0.19699999999999998,-0.161
YER067W,4.993,4.803,3.838,-0.975,2.016,0.742,0.305,-1.571,-0.193,0.9420000000000001,0.41600000000000004,0.295,0.12300000000000001,0.061,0.45,-0.075,0.22699999999999998,0.5529999999999999,0.647,0.695,0.47,0.38,0.523,0.752,1.4609999999999999,0.754,-0.177,-0.665,-1.421,-1.975,-2.334,-1.7590000000000001,-2.944,-2.7689999999999997,0.46,-1.97,-0.898,-0.473,-1.625,-0.7659999999999999,-1.963,-0.5720000000000001,-2.522,-2.122,-1.348,-0.409,0.033,-0.018000000000000002,0.35100000000000003,0.062,0.174,-0.096
YKL121W,1.045,1.5330000000000001,0.5529999999999999,-0.172,0.765,0.493,0.499,-0.066,0.647,-0.278,-0.32,-0.375,-0.389,-0.35200000000000004,-0.046,-0.04,-0.243,0.39899999999999997,0.556,0.312,0.665,0.621,0.25,0.778,0.19899999999999998,0.46399999999999997,0.281,0.39399999999999996,0.273,0.039,0.08800000000000001,0.095,-0.562,-0.307,-0.354,0.335,0.308,0.342,0.34600000000000003,0.3,0.193,-0.552,-0.35,-0.488,-0.563,-0.498,-0.456,-0.034,0.31,0.095,0.10800000000000001,0.146
YCL038C,0.8740000000000001,1.53,-0.456,-0.46299999999999997,1.92,1.048,0.23,0.09699999999999999,-0.065,0.94,0.16,0.22,0.33,0.31,0.231,0.368,0.56,0.26,0.6,0.79,0.78,0.82,0.09,0.297,0.873,0.25,0.778,-0.314,0.32,0.244,0.993,0.409,-0.293,-0.39899999999999997,0.746,0.214,0.618,0.212,0.247,-0.085,-0.37799999999999995,-0.16699999999999998,0.45799999999999996,0.048,0.175,-0.16,-0.25,-0.109,0.10400000000000001,-0.17,0.040999999999999995,0.9279999999999999
YBL041W,0.7390000000000001,0.7979999999999999,0.138,-0.02,-0.03,0.28,0.4,0.4,-0.602,0.82,0.94,0.84,0.9,0.89,0.568,0.861,0.882,0.84,0.76,0.39,0.84,0.43,0.25,0.040999999999999995,0.09699999999999999,0.09699999999999999,0.32,0.21,0.45,0.41,-0.16,0.16,0.37,0.4,-0.146,0.187,-0.271,-0.223,-0.114,-0.105,-0.054000000000000006,0.41,0.38,0.22,0.23,0.5479999999999999,0.59,-0.12,-0.251,-0.158,0.17600000000000002,0.621
YIR012W,-1.37,-0.932,-0.387,0.214,-1.555,-0.7490000000000001,-1.125,-0.639,-1.3769999999999998,-0.004,-0.04,0.29,0.032,0.0,0.16,0.54,0.46,0.005,-0.614,-0.573,-0.491,-0.434,-0.45799999999999996,-0.968,-0.785,-0.7509999999999999,-0.6779999999999999,-0.336,-0.177,-0.263,-0.069,-0.256,0.237,0.043,-0.563,0.444,-0.493,-0.785,-0.483,-0.8109999999999999,-0.23,-0.36,-0.423,-0.18899999999999997,-0.129,0.43,0.086,0.094,-0.151,0.01,0.221,-0.076
YNL334C,-0.19699999999999998,-0.341,-0.115,-0.067,0.10300000000000001,-0.374,-0.358,-0.24100000000000002,0.381,0.981,1.219,1.4780000000000002,1.97,2.508,0.499,1.359,1.3,0.48,0.852,0.8490000000000001,0.742,1.473,0.43799999999999994,-0.085,-1.158,0.174,0.009000000000000001,-0.021,-0.39399999999999996,-0.29100000000000004,-0.043,0.262,-0.18899999999999997,-0.111,0.396,-0.519,-0.285,-0.505,-0.392,-0.203,0.046,-0.507,-0.479,-0.245,-0.125,0.22,0.048,0.027999999999999997,0.033,0.285,0.187,0.184
YPR119W,-1.3030000000000002,-1.5090000000000001,-1.3559999999999999,0.226,-1.14,-0.8340000000000001,-0.5589999999999999,-0.11900000000000001,-0.857,0.212,-0.38,-0.455,-0.436,-0.43200000000000005,-0.637,-0.47600000000000003,-0.355,-1.212,-1.29,-1.569,-1.415,-1.29,-0.94,0.047,-0.071,-0.287,-1.251,-1.0590000000000002,-0.5660000000000001,-0.19699999999999998,-0.9620000000000001,-0.7609999999999999,0.033,0.293,-0.139,0.3,0.187,0.11699999999999999,0.828,0.7190000000000001,0.261,0.45799999999999996,0.057,-0.37799999999999995,-0.69,0.047,0.13699999999999998,-0.16699999999999998,-0.136,-0.096,0.099,-0.036000000000000004
YHL011C,-1.337,-0.723,-1.155,0.401,-0.853,-0.987,-0.5670000000000001,-0.174,-0.7490000000000001,-0.001,-0.11800000000000001,-0.055,0.196,0.07400000000000001,-0.33,0.0,0.03,-0.992,-0.45399999999999996,-0.452,-0.192,-0.12300000000000001,-0.397,-0.885,-0.48100000000000004,-0.466,-0.601,-0.59,-0.406,-0.382,-0.026000000000000002,-0.24,0.33399999999999996,0.679,-0.26,0.23,0.098,-0.364,0.212,0.11,0.198,0.564,0.557,0.18899999999999997,-0.124,0.25,0.083,-0.028999999999999998,0.28600000000000003,-0.34,-0.001,0.18899999999999997
YHR087W,2.256,0.518,1.675,-1.973,1.831,2.365,-0.11800000000000001,0.336,0.534,0.73,0.276,0.076,0.086,0.23399999999999999,-0.02,-0.39,-0.16,0.358,1.13,1.168,0.85,0.648,0.16399999999999998,0.057,-0.079,-0.263,1.411,1.041,0.5329999999999999,-0.002,-0.581,0.122,-0.177,-0.981,-0.134,-0.209,-0.35600000000000004,-0.509,-0.823,-0.39299999999999996,-0.679,-0.14300000000000002,-0.325,-0.619,-0.39899999999999997,-0.43,-0.415,-0.079,0.165,-0.05,0.067,0.136
YML117W,1.28,0.873,0.20199999999999999,-0.214,0.826,0.44,0.562,0.217,1.0170000000000001,-0.028999999999999998,0.359,0.23,0.126,0.233,0.247,0.215,1.0,0.639,0.583,0.44,0.496,0.508,0.483,0.3,-0.12,0.21100000000000002,0.23199999999999998,0.38299999999999995,0.253,0.09300000000000001,0.11199999999999999,0.105,-0.136,-0.142,0.59,0.107,0.18899999999999997,0.26899999999999996,0.083,0.504,0.131,-0.488,-0.35700000000000004,-0.779,-0.557,-0.009000000000000001,-0.156,-0.057999999999999996,0.384,0.14,0.011000000000000001,0.125
YOR117W,0.452,0.764,-0.037000000000000005,-0.087,0.289,0.325,0.345,0.18899999999999997,0.355,0.364,0.9520000000000001,0.8909999999999999,0.523,0.752,0.81,1.02,0.7759999999999999,1.2790000000000001,1.339,1.237,1.016,1.579,1.119,0.201,0.11599999999999999,0.7829999999999999,0.588,0.52,-0.006999999999999999,0.062,-0.307,-0.177,0.506,0.17300000000000001,-0.028999999999999998,-0.502,-0.293,-0.008,-0.004,-0.264,0.33299999999999996,-0.384,-0.14800000000000002,-0.508,0.083,0.375,0.28800000000000003,-0.055,0.096,0.14300000000000002,0.35700000000000004,0.33399999999999996
YDR365C,-2.908,-1.6230000000000002,-1.945,-0.11199999999999999,-1.733,-1.0,-2.204,-1.222,-1.018,-0.353,0.36200000000000004,0.637,0.513,0.431,-0.32899999999999996,-0.172,-0.061,-1.23,-1.168,-0.985,-1.041,-1.002,-0.8140000000000001,-1.4280000000000002,1.264,-0.049,-0.631,0.057999999999999996,0.168,0.024,-0.303,-0.53,-0.318,0.648,-0.665,0.177,-0.26899999999999996,-0.523,0.413,0.039,-0.3,-0.027000000000000003,0.006,-0.18600000000000003,-0.348,0.619,0.318,0.677,-0.10800000000000001,-0.192,-0.606,-0.314
YGL184C,1.452,2.202,1.287,-0.51,2.249,0.414,2.235,1.68,0.9570000000000001,0.7070000000000001,0.525,0.5720000000000001,0.43200000000000005,-0.318,0.6809999999999999,0.599,0.037000000000000005,0.6990000000000001,1.17,1.088,0.294,-0.075,1.535,0.155,-0.027000000000000003,0.16,-1.17,-0.6579999999999999,1.41,1.828,-1.146,-0.345,0.496,0.35700000000000004,0.01,1.804,0.753,-0.037000000000000005,-0.439,0.11900000000000001,-0.057,0.988,0.43,0.418,0.0,-0.153,0.598,-0.155,0.071,0.016,0.122,0.439
YOR285W,2.237,2.416,2.05,-0.153,1.278,1.21,0.888,0.525,0.309,0.209,0.696,0.395,0.532,0.737,0.262,0.7020000000000001,0.62,0.89,1.2429999999999999,1.056,1.2930000000000001,1.4969999999999999,0.45399999999999996,0.799,-0.29,0.643,1.1740000000000002,0.8859999999999999,0.982,0.275,0.382,0.524,0.315,0.004,-0.038,0.11199999999999999,-0.37799999999999995,0.083,-0.616,-0.608,-0.713,-0.188,-0.156,-0.231,0.132,-0.086,-0.21899999999999997,-0.061,0.061,0.35200000000000004,0.201,0.175
YPR003C,1.176,0.7490000000000001,0.841,-0.172,-0.512,0.66,0.35200000000000004,0.062,0.095,0.0,-0.061,0.073,0.039,-0.062,-0.217,0.212,0.26,-0.1,0.21600000000000003,0.49700000000000005,0.626,0.726,0.214,0.366,0.285,0.7120000000000001,0.237,0.213,0.24,0.7609999999999999,1.03,0.318,-0.29600000000000004,0.062,-1.097,0.24,0.578,0.272,0.42200000000000004,0.215,0.113,-0.11199999999999999,0.096,-0.08,-0.287,-0.18100000000000002,-0.217,0.013000000000000001,0.261,-0.25,0.16399999999999998,-0.006999999999999999
YDR500C,-1.229,-0.8740000000000001,-0.983,0.871,-0.237,-0.705,-0.22399999999999998,-0.16399999999999998,-1.399,-0.674,-0.136,-0.33,-0.049,0.076,-0.005,-0.151,-0.040999999999999995,-0.36,-0.41600000000000004,-0.713,-0.39399999999999996,-0.7609999999999999,-0.301,-0.461,0.10800000000000001,0.085,-0.742,-0.5,-0.172,-0.107,-0.004,-0.059000000000000004,-0.14400000000000002,-0.161,-2.25,-0.08199999999999999,0.15,0.287,-0.745,-0.39899999999999997,0.048,0.161,0.292,0.107,0.204,0.49,0.355,0.6629999999999999,0.011000000000000001,0.10800000000000001,-0.575,0.256
YOR227W,0.943,1.494,-0.431,-0.59,1.528,1.508,0.8240000000000001,0.428,0.795,0.43200000000000005,0.21100000000000002,0.235,0.1,0.228,0.485,0.7140000000000001,0.391,1.021,1.281,0.6509999999999999,0.884,1.371,0.825,0.47,0.10800000000000001,0.32,1.256,0.301,0.26899999999999996,0.384,0.701,0.426,-0.428,-0.263,0.124,0.978,0.406,0.402,0.11699999999999999,0.166,0.053,-0.384,-0.19699999999999998,-0.018000000000000002,-0.27699999999999997,0.102,-0.386,-0.107,-0.37799999999999995,0.335,0.154,0.133
YGL084C,0.662,0.48700000000000004,0.358,-0.505,0.278,0.365,0.203,0.018000000000000002,-0.157,0.568,0.5710000000000001,0.555,0.677,0.643,0.21,0.258,0.40700000000000003,0.5870000000000001,0.42100000000000004,0.47,0.349,0.353,-0.055,0.059000000000000004,0.10400000000000001,0.508,0.3,0.38,0.5479999999999999,0.431,0.025,0.5820000000000001,-0.011000000000000001,-0.16399999999999998,-0.358,0.10400000000000001,0.285,0.146,0.166,0.017,0.055,0.03,0.039,0.14300000000000002,-0.262,-0.099,0.23600000000000002,-0.23800000000000002,0.138,0.335,0.09,0.005
YLR034C,0.601,1.255,0.49200000000000005,0.41700000000000004,0.138,0.5820000000000001,-0.723,-0.531,-0.523,0.937,1.083,1.043,1.33,0.08900000000000001,1.04,1.3519999999999999,1.514,1.4769999999999999,1.4780000000000002,1.74,2.0669999999999997,2.165,1.139,-0.109,0.228,0.523,1.304,1.439,1.338,0.845,0.9390000000000001,0.607,-0.37799999999999995,0.027999999999999997,-0.124,0.715,0.45799999999999996,-0.063,0.525,-0.044000000000000004,1.088,0.435,0.573,0.212,-0.43700000000000006,0.151,0.584,-0.125,0.502,0.34600000000000003,0.298,-1.004
YOL083W,1.839,2.541,1.258,-0.595,0.848,1.347,0.977,0.7170000000000001,0.825,0.166,0.201,0.301,0.166,0.287,0.45899999999999996,0.6859999999999999,0.439,0.95,1.367,0.516,1.5530000000000002,1.295,0.49200000000000005,0.536,-0.043,0.423,1.301,0.94,0.696,0.782,0.546,0.812,0.665,0.556,-0.151,-0.049,-0.6990000000000001,0.043,-0.425,-0.45399999999999996,-0.8140000000000001,-0.071,0.138,0.022000000000000002,0.205,-0.066,-0.307,-0.126,0.165,0.042,0.203,0.28600000000000003
YHR072W,-0.826,-0.732,-0.313,-0.038,-1.095,-0.46,-0.507,-0.247,-0.304,-1.3219999999999998,-1.297,-1.391,-1.28,-1.3019999999999998,-1.44,-1.0,-1.03,-1.473,-1.6019999999999999,-1.517,-1.426,-1.192,-0.88,0.21100000000000002,-0.358,-0.6859999999999999,0.175,0.265,0.39299999999999996,0.37799999999999995,0.122,-0.165,0.643,0.695,-0.551,0.687,0.7090000000000001,0.74,0.505,0.43799999999999994,0.297,0.22899999999999998,0.18600000000000003,0.11199999999999999,0.527,-0.2,-0.825,-0.065,-0.5770000000000001,-0.293,0.147,-0.09
YDR412W,-1.6740000000000002,-1.067,-1.348,0.312,-0.795,-0.524,-1.226,-0.523,-1.186,0.106,0.384,0.254,0.324,0.239,-0.18600000000000003,-0.065,0.025,-0.68,-0.753,-0.721,-0.539,-0.862,-0.652,-1.2570000000000001,0.934,0.195,-0.335,0.044000000000000004,0.265,0.392,0.057,-0.23600000000000002,0.057,0.32799999999999996,-0.308,-0.006999999999999999,-0.262,-0.5770000000000001,0.067,-0.08199999999999999,-0.128,0.109,0.222,0.027000000000000003,-0.035,0.642,0.679,0.6409999999999999,-0.212,-0.377,-0.609,0.043
YIR038C,2.127,1.693,1.8259999999999998,-0.253,1.541,1.599,0.726,0.49200000000000005,0.95,0.153,0.322,0.278,0.319,0.6970000000000001,0.31,0.96,0.94,0.708,1.189,1.245,1.732,1.755,0.249,0.462,-0.215,-1.31,1.403,1.689,1.722,1.069,1.382,1.045,0.46,0.763,0.209,0.7759999999999999,-0.171,0.292,0.047,-0.391,-0.73,0.406,0.359,0.163,0.17800000000000002,-0.37,-0.35200000000000004,0.159,-0.355,0.11,0.166,0.408
YML024W,-2.449,-1.328,-1.751,0.451,-0.6729999999999999,-0.446,-0.552,-0.758,-0.5429999999999999,-0.349,-0.41100000000000003,-0.146,-0.064,-0.244,-0.161,-0.34600000000000003,-0.447,-0.409,-0.634,-0.519,-0.605,-0.914,-0.254,-0.6459999999999999,-0.5760000000000001,0.214,-1.077,-1.08,-0.644,-0.32899999999999996,-0.479,-0.507,-0.142,-0.08199999999999999,-0.46,-0.053,-0.247,-0.052000000000000005,-0.7,-0.326,-0.23800000000000002,0.107,0.484,0.33299999999999996,0.332,0.473,0.033,0.046,0.309,0.177,-0.267,-0.08900000000000001
YDR492W,-1.4969999999999999,-1.494,-1.399,-0.285,1.385,1.33,0.586,0.59,0.341,-1.3519999999999999,-1.6440000000000001,-1.73,-1.359,-1.188,-1.2770000000000001,-1.402,-1.122,-1.659,-2.176,-1.422,-1.525,-1.541,-1.4469999999999998,-0.22399999999999998,1.3419999999999999,-0.40700000000000003,-0.41,-0.845,-0.909,-1.354,-0.769,-0.166,0.35100000000000003,-0.028999999999999998,-0.225,-0.823,0.047,-0.48,-0.423,-0.479,-0.073,-0.802,-0.6579999999999999,-1.045,-1.188,-0.38799999999999996,-0.986,0.6859999999999999,0.03,-0.44799999999999995,-0.618,-0.16899999999999998
YMR314W,0.48100000000000004,0.557,0.308,-0.09300000000000001,0.304,0.48700000000000004,0.664,0.635,-0.545,0.9540000000000001,1.15,1.099,0.92,1.052,0.6679999999999999,0.7759999999999999,0.963,1.1640000000000001,1.0090000000000001,1.254,1.307,1.37,0.305,0.20199999999999999,-0.151,0.075,0.5870000000000001,0.405,0.6,0.81,0.011000000000000001,0.51,0.578,0.66,0.345,0.462,-0.33799999999999997,-0.249,-0.203,-0.20199999999999999,0.051,0.606,0.573,0.337,0.53,0.41700000000000004,0.747,-0.07400000000000001,-0.24100000000000002,0.406,0.078,0.518
YKL151C,1.827,1.829,0.195,-1.431,1.608,1.749,1.328,0.848,0.212,0.141,0.373,0.235,0.27699999999999997,0.396,0.579,0.45899999999999996,0.222,0.878,1.2209999999999999,1.359,2.072,2.247,0.581,0.456,-0.511,-0.496,1.483,1.161,0.612,0.539,1.037,0.49700000000000005,0.591,-0.257,0.127,0.24600000000000002,-0.151,0.0,-0.507,-0.387,-0.175,-0.769,-0.988,-0.491,-0.16,0.026000000000000002,-0.18100000000000002,-0.12300000000000001,0.166,0.096,0.188,-0.27899999999999997
YMR120C,1.9169999999999998,0.26,1.5390000000000001,-0.379,1.24,2.4090000000000003,0.9390000000000001,1.0590000000000002,1.4969999999999999,0.539,0.6679999999999999,0.7190000000000001,1.036,0.892,0.941,1.4569999999999999,1.338,0.55,0.83,0.76,1.892,1.8659999999999999,0.545,1.042,0.18,0.304,1.268,0.449,0.285,0.5,0.34,-0.10099999999999999,0.945,1.262,-0.08,0.48,-0.15,0.036000000000000004,0.23800000000000002,-0.048,-0.494,1.16,1.041,0.447,0.078,-0.09300000000000001,-0.087,-0.16,-0.19,0.175,-0.1,-0.187
YMR208W,-0.779,-0.147,-0.62,-0.155,-0.8170000000000001,-0.552,-0.878,-0.7709999999999999,-0.342,-0.88,-1.101,-1.301,-1.305,-1.209,-0.983,-0.821,-1.114,-0.8809999999999999,-0.927,-1.024,-1.072,-1.094,-0.679,-0.537,-0.5670000000000001,0.179,-0.10800000000000001,0.064,0.11,-0.24,-0.47600000000000003,-0.752,-0.544,0.45,-0.528,0.687,-0.10400000000000001,-0.126,0.135,-0.331,0.19899999999999998,-0.36,-0.382,-0.5479999999999999,-0.451,-0.11900000000000001,-0.789,-0.016,-0.17,0.047,0.262,0.177
YDL009C,-0.03,0.14,-0.37,-0.102,0.95,0.6890000000000001,0.41200000000000003,0.10400000000000001,-0.855,0.3,0.77,0.95,0.69,0.92,0.631,0.802,0.758,0.92,0.93,0.76,0.82,0.95,0.47,0.465,1.232,1.425,0.45899999999999996,0.35600000000000004,0.017,0.054000000000000006,0.102,0.287,-0.28600000000000003,-0.33899999999999997,-0.33799999999999997,-0.004,0.28300000000000003,-0.161,-0.475,-0.5920000000000001,-0.341,-0.31,-0.207,0.075,0.261,0.7240000000000001,0.51,0.9229999999999999,0.297,0.122,-0.598,0.198
YMR173W,3.11,2.72,2.65,-0.37,2.09,2.1,2.35,1.79,0.88,1.17,1.58,1.33,1.06,1.05,1.64,1.93,1.81,1.48,2.06,2.05,1.98,2.03,0.82,0.88,-0.23,-0.07,2.1,1.75,1.62,1.41,0.69,0.35,1.67,1.45,0.29,0.5,-0.24,-0.53,0.34,-0.33,-0.7,0.68,0.58,0.08,-0.13,0.13,0.36,0.03,0.52,0.225,0.18,0.55
YAL036C,-1.35,-0.86,-0.83,-0.15,-1.31,-0.96,-0.95,-0.58,-0.426,-0.49,-0.3,-0.09,-0.07,-0.06,-0.29100000000000004,-0.35100000000000003,-0.16,-0.81,-0.62,-0.59,-0.58,-0.75,-0.77,-0.205,-0.632,-0.601,-0.7509999999999999,-0.72,-0.5,-0.57,-0.5,-0.88,-0.16,0.11,0.595,0.7120000000000001,0.802,0.342,-0.012,-0.16,-0.006999999999999999,0.16,0.11,-0.15,0.05,0.039,0.06,0.01,-0.42,-0.285,-0.094,0.32899999999999996
YAR031W,0.8959999999999999,0.946,-0.081,0.28,0.64,0.29,0.48,0.38,1.392,0.15,0.38,0.25,0.22,0.45,0.363,0.518,0.746,0.42,0.4,0.46,0.37,0.54,0.0,0.41200000000000003,0.363,1.4,0.33,0.07,-0.31,0.76,0.23,0.42,0.15,-0.055999999999999994,0.055999999999999994,0.175,0.22899999999999998,0.264,0.494,-0.033,0.212,0.244,0.39,0.21,0.203,0.175,0.11,-0.14,-0.214,0.071,-0.121,0.518
YDR436W,1.4040000000000001,0.91,0.883,-0.43799999999999994,0.445,0.92,-0.16,-0.057,0.441,0.243,0.012,-0.091,-0.005,0.20600000000000002,0.057,-0.17300000000000001,0.14800000000000002,0.561,0.7509999999999999,0.966,0.8029999999999999,0.6559999999999999,0.685,0.13699999999999998,1.0759999999999998,1.296,0.5920000000000001,0.24100000000000002,0.131,0.384,0.33399999999999996,0.083,-0.23199999999999998,-0.174,-0.002,0.314,-0.091,0.385,0.126,0.299,0.001,-0.273,-0.134,-0.34299999999999997,0.161,-0.542,-0.301,0.726,0.19899999999999998,-0.1,-0.514,0.16399999999999998
YNL024C,-0.998,-1.949,-0.557,0.5870000000000001,-0.613,-0.866,-1.193,-1.2930000000000001,0.244,-0.059000000000000004,-0.429,-0.41200000000000003,-0.253,-0.040999999999999995,-0.47100000000000003,-0.31,-0.33299999999999996,-0.764,-0.499,-0.319,-0.58,-0.1,-0.445,-0.851,-0.11199999999999999,-1.4040000000000001,-0.581,-0.431,-0.945,-0.34700000000000003,-0.48,-0.485,-1.146,-0.903,-0.408,-0.366,-1.0659999999999998,-0.835,-0.5720000000000001,-0.34700000000000003,0.059000000000000004,-1.138,-1.01,-1.054,-0.92,-0.27399999999999997,-0.408,-0.046,0.433,-0.19899999999999998,0.18600000000000003,-0.134
YPL130W,-0.9690000000000001,-2.6489999999999996,-0.32799999999999996,-0.564,-1.121,-0.985,-1.125,-1.025,-0.28800000000000003,-0.209,-0.7240000000000001,-0.526,-0.723,-0.597,-0.466,-0.531,-0.585,-0.9890000000000001,-0.5329999999999999,-0.247,-0.613,-0.47,0.0,-0.015,1.391,-0.29600000000000004,-0.778,-0.33899999999999997,-1.3030000000000002,-0.35700000000000004,-0.127,0.215,-0.051,-0.6459999999999999,-0.29,0.047,-0.016,0.061,-0.217,-0.654,0.037000000000000005,-0.795,0.45799999999999996,-0.092,-0.263,-0.5539999999999999,-1.065,-0.195,-0.342,-0.028999999999999998,0.115,-0.594
YDL179W,0.35100000000000003,0.39399999999999996,0.09300000000000001,0.369,-1.43,-1.067,-1.006,-1.1079999999999999,-0.9890000000000001,0.009000000000000001,-0.135,-0.433,-1.325,-1.9880000000000002,-0.485,-1.885,-1.879,-0.047,-0.716,-1.14,-1.76,-1.665,-0.042,-0.066,0.46399999999999997,-0.135,-1.821,-1.9809999999999999,-2.226,-1.675,-1.015,-1.072,-0.96,-0.7929999999999999,0.38299999999999995,0.18,-0.179,-0.209,-0.184,-0.258,-0.39,-0.33,0.172,-0.358,-1.3019999999999998,0.265,0.076,0.8009999999999999,0.154,0.07200000000000001,-0.685,0.23800000000000002
YJL188C,-2.075,-1.472,-1.392,0.8909999999999999,-0.048,-0.059000000000000004,-0.128,-0.237,-0.45899999999999996,0.17800000000000002,0.209,0.048,0.075,0.503,-0.08,-0.35,-0.15,-0.084,-0.34600000000000003,-0.85,-0.598,-0.657,-0.247,0.011000000000000001,-0.349,0.022000000000000002,-0.184,-0.109,0.122,0.588,0.33399999999999996,0.867,-0.11900000000000001,-0.179,-0.252,-0.12,-0.187,0.022000000000000002,-0.604,-0.255,-0.009000000000000001,0.43200000000000005,0.528,0.737,0.603,0.51,0.539,-0.261,0.259,0.21,0.027999999999999997,0.406
YDR300C,-1.6869999999999998,-0.9109999999999999,-0.532,0.09300000000000001,-1.032,-0.601,-0.741,-0.045,-0.685,0.10400000000000001,0.292,0.34700000000000003,0.486,0.27,-0.128,0.24,0.155,-0.312,-0.10099999999999999,-0.158,0.205,-0.055999999999999994,-0.07,-0.289,0.401,-0.133,-0.6579999999999999,-0.524,-0.171,-0.348,-0.489,-0.5920000000000001,0.527,0.5539999999999999,0.17600000000000002,0.375,0.057,-0.027999999999999997,-0.316,-0.19,0.444,0.233,0.19,-0.012,0.149,0.384,0.322,0.8420000000000001,0.248,-0.102,-0.6859999999999999,-0.193
YMR230W,-1.704,-0.8290000000000001,-1.1059999999999999,0.452,-0.018000000000000002,-0.7440000000000001,-0.467,-0.6779999999999999,-1.926,-0.44,-0.519,-0.34700000000000003,-0.345,-0.26,0.03,-0.10099999999999999,-0.331,-0.716,-0.6990000000000001,-0.6970000000000001,-0.9440000000000001,-0.613,-0.38299999999999995,-0.377,-0.682,-0.243,-1.03,-0.564,-0.556,-0.49200000000000005,-0.354,-0.669,-0.545,-0.363,-0.611,-0.27399999999999997,-0.192,-0.054000000000000006,-0.688,-0.32799999999999996,-0.195,-0.249,0.327,0.35600000000000004,0.29100000000000004,0.361,-0.069,-0.26,0.32299999999999995,0.22399999999999998,0.11800000000000001,-0.2
YDL050C,-1.8090000000000002,-1.4169999999999998,-1.496,0.33799999999999997,-0.914,-0.532,-0.595,-0.063,-0.78,-0.34,0.02,0.046,-0.081,0.318,-0.172,-0.052000000000000005,-0.045,-0.46399999999999997,-0.6409999999999999,-0.679,-0.7490000000000001,-0.42,-0.731,-0.444,0.8009999999999999,0.267,-0.18600000000000003,0.187,0.595,0.562,0.081,0.313,0.47200000000000003,0.863,0.321,0.512,0.316,-0.21,0.49200000000000005,0.138,0.217,0.5870000000000001,0.865,0.45899999999999996,0.261,0.601,0.54,0.682,0.078,0.131,-0.46799999999999997,0.098
YNR006W,0.667,0.526,0.547,0.253,0.863,0.97,0.523,0.6709999999999999,0.529,0.141,0.423,0.39399999999999996,0.401,0.413,0.31,-0.17600000000000002,0.33899999999999997,0.168,0.635,0.706,0.665,0.5579999999999999,0.43200000000000005,0.375,0.076,0.7170000000000001,0.7909999999999999,0.747,0.588,0.618,0.6890000000000001,0.9009999999999999,0.613,0.303,0.09,0.647,0.67,0.183,0.47200000000000003,0.45899999999999996,0.245,0.163,0.083,-0.08900000000000001,0.14800000000000002,0.193,0.26,-0.124,-0.21899999999999997,0.325,-0.021,0.285
YFR004W,0.48,0.618,0.27699999999999997,-0.07,0.306,0.633,0.319,0.414,-0.836,0.965,1.11,0.934,0.95,0.868,0.68,1.0,0.985,0.7440000000000001,0.687,0.69,0.836,0.68,0.318,-0.114,-0.115,-0.23800000000000002,0.495,0.502,0.635,0.124,-0.381,-0.446,0.41,0.392,-0.105,-0.145,-0.579,-0.18,-0.625,-0.603,-0.316,0.217,-0.015,0.073,0.3,0.5539999999999999,0.643,0.126,0.14,0.091,0.071,0.376
YOR247W,-1.7469999999999999,-1.4240000000000002,-1.874,-0.701,0.447,0.20199999999999999,-0.313,-1.031,0.61,-0.315,-0.195,-0.6709999999999999,-0.525,-0.32,-0.242,-0.237,-0.29100000000000004,-0.14800000000000002,-0.168,-0.146,-0.066,-0.17800000000000002,0.012,-0.16399999999999998,0.515,0.161,-0.354,-0.43799999999999994,-0.599,-0.773,-0.19399999999999998,0.026000000000000002,-0.963,-1.0759999999999998,0.155,1.0,-0.033,0.067,-0.653,-0.5379999999999999,-0.125,-1.042,-0.9490000000000001,-0.441,0.011000000000000001,-0.159,-0.17,-0.16699999999999998,-0.428,0.209,0.11699999999999999,1.069
YBR084W,-2.03,-1.36,-1.74,0.28,-1.42,-1.06,-1.12,-1.04,0.08,-0.53,-0.29,-0.38,-0.68,-0.67,-0.364,-0.7929999999999999,-0.541,-0.81,-0.7,-0.81,-1.12,-0.8,-0.14,-0.56,-0.513,-0.136,-1.1,-0.71,-0.91,-0.67,-0.34,-0.42,-0.51,-0.29,0.223,0.754,0.373,0.126,0.494,0.095,0.423,-0.57,-0.14,-0.35,-0.12,0.358,-0.12,0.15,-0.478,-0.166,0.24100000000000002,0.213
